Sample_id,Point,Side,Fieldcode,Size_est,Actual_cnt,Juv,Rec,
NBIN4R0712,50,RS,Chrysiptera rollandi,4,2,FALSE,MRD,
NBIN4R0712,45,RS,Thalassoma lunare,12,1,FALSE,MRD,
NBIN4R0712,45,RS,Cephalopholis argus,18,1,FALSE,MRD,
NBIN4R0712,45,RS,Cephalopholis argus,20,1,FALSE,MRD,
NBIN4R0712,45,RS,Scarus dimidiatus,15,1,FALSE,MRD,
NBIN4R0712,45,RS,Scarus sp. (gray),15,1,FALSE,MRD,
NBIN4R0712,45,RS,Centropyge vroliki,7,1,FALSE,MRD,
NBIN4R0712,45,RS,Oxycheilinus digrammus,15,1,FALSE,MRD,
NBIN4R0712,45,RS,Cirrhilabrus cyanopleura,10,25,FALSE,MRD,
NBIN4R0712,45,RS,Dascyllus aruanus,5,30,FALSE,MRD,
NBIN4R0712,45,RS,Pomacentrus coelestis,4,50,FALSE,MRD,
NBIN4R0712,45,RS,Pomacentrus amboinensis,6,10,FALSE,MRD,
NBIN4R0712,45,RS,Pomacentrus amboinensis,4,10,FALSE,MRD,
NBIN4R0712,45,RS,Halichoeres hortulanus,18,1,FALSE,MRD,
NBIN4R0712,45,LD,Cirrhilabrus cyanopleura,10,10,FALSE,MRD,
NBIN4R0712,45,LD,Cirrhilabrus cyanopleura,7,30,FALSE,MRD,
NBIN4R0712,45,LD,Pomacentrus coelestis,4,40,FALSE,MRD,
NBIN4R0712,45,LD,Dascyllus aruanus,5,10,FALSE,MRD,
NBIN4R0712,45,LD,Scarus dimidiatus,15,2,FALSE,MRD,
NBIN4R0712,45,LD,Halichoeres hortulanus,18,1,FALSE,MRD,
NBIN4R0712,45,LD,Fistularia commersonii,75,1,FALSE,MRD,
NBIN4R0712,45,LD,Pomacentrus amboinensis,7,5,FALSE,MRD,
NBIN4R0712,45,LD,Pomacentrus amboinensis,5,10,FALSE,MRD,
NBIN4R0712,40,LD,Scarus dimidiatus,15,2,FALSE,MRD,
NBIN4R0712,40,LD,Dascyllus trimaculatus,10,3,FALSE,MRD,
NBIN4R0712,40,LD,Pseudanthias huchti,10,25,FALSE,MRD,
NBIN4R0712,40,LD,Pseudanthias huchti,7,25,FALSE,MRD,
NBIN4R0712,40,LD,Cirrhilabrus cyanopleura,7,25,FALSE,MRD,
NBIN4R0712,40,LD,Chromis lepidolepis,6,10,FALSE,MRD,
NBIN4R0712,40,LD,Dascyllus reticulatus,5,25,FALSE,MRD,
NBIN4R0712,40,LD,Dascyllus aruanus,5,20,FALSE,MRD,
NBIN4R0712,40,LD,Pomacentrus coelestis,4,30,FALSE,MRD,
NBIN4R0712,40,LD,Pomacentrus amboinensis,7,5,FALSE,MRD,
NBIN4R0712,40,LD,Pomacentrus amboinensis,5,10,FALSE,MRD,
NBIN4R0712,40,LD,Labroides dimidiatus,6,2,FALSE,MRD,
NBIN4R0712,40,LD,Cephalopholis microprion,10,1,FALSE,MRD,
NBIN4R0712,40,LD,Pomacentrus brachialis,6,10,FALSE,MRD,
NBIN4R0712,40,LD,Balistapus undulatus,12,1,FALSE,MRD,
NBIN4R0712,40,LD,Dascyllus trimaculatus,10,2,FALSE,MRD,
NBIN4R0712,40,RS,Cephalopholis argus,18,1,FALSE,MRD,
NBIN4R0712,40,RS,Scolopsis bilineatus,18,1,FALSE,MRD,
NBIN4R0712,40,RS,Ctenochaetus striatus,18,1,FALSE,MRD,
NBIN4R0712,40,RS,Scarus quoyi,15,1,FALSE,MRD,
NBIN4R0712,40,RS,Scarus chameleon,12,1,FALSE,MRD,
NBIN4R0712,40,RS,Centropyge vroliki,8,2,FALSE,MRD,
NBIN4R0712,40,RS,Chaetodon rafflesi,12,2,FALSE,MRD,
NBIN4R0712,40,RS,Dascyllus aruanus,5,10,FALSE,MRD,
NBIN4R0712,40,RS,Dascyllus reticulatus,5,10,FALSE,MRD,
NBIN4R0712,40,RS,Dascyllus reticulatus,4,5,FALSE,MRD,
NBIN4R0712,40,RS,Pomacentrus moluccensis,5,3,FALSE,MRD,
NBIN4R0712,40,RS,Pomacentrus coelestis,5,6,FALSE,MRD,
NBIN4R0712,40,RS,Pomacentrus coelestis,4,20,FALSE,MRD,
NBIN4R0712,40,RS,Coris gaimard,22,1,FALSE,MRD,
NBIN4R0712,40,RS,Cirrhilabrus cyanopleura,7,25,FALSE,MRD,
NBIN4R0712,40,RS,Halichoeres melanurus,10,1,FALSE,MRD,
NBIN4R0712,40,RS,Parupeneus barberinus,25,1,FALSE,MRD,
NBIN4R0712,40,RS,Halichoeres hortulanus,18,1,FALSE,MRD,
NBIN4R0712,40,RS,Scarus oviceps,12,3,FALSE,MRD,
NBIN4R0712,35,RS,Ctenochaetus striatus,20,2,FALSE,MRD,
NBIN4R0712,35,RS,Ctenochaetus striatus,15,1,FALSE,MRD,
NBIN4R0712,35,RS,Scarus dimidiatus,12,1,FALSE,MRD,
NBIN4R0712,35,RS,Dascyllus reticulatus,6,20,FALSE,MRD,
NBIN4R0712,35,RS,Dascyllus aruanus,5,20,FALSE,MRD,
NBIN4R0712,35,RS,Pomacentrus amboinensis,6,10,FALSE,MRD,
NBIN4R0712,35,RS,Pomacentrus amboinensis,4,5,FALSE,MRD,
NBIN4R0712,35,RS,Pomacentrus coelestis,4,25,FALSE,MRD,
NBIN4R0712,35,RS,Centropyge vroliki,6,3,FALSE,MRD,
NBIN4R0712,35,RS,Pomacentrus brachialis,6,10,FALSE,MRD,
NBIN4R0712,35,RS,Pomacentrus brachialis,4,5,FALSE,MRD,
NBIN4R0712,35,RS,Pomacentrus moluccensis,5,3,FALSE,MRD,
NBIN4R0712,35,RS,Labroides dimidiatus,6,1,FALSE,MRD,
NBIN4R0712,35,LD,Dascyllus trimaculatus,10,5,FALSE,MRD,
NBIN4R0712,35,LD,Chromis ternatensis,6,15,FALSE,MRD,
NBIN4R0712,35,LD,Pomacentrus brachialis,5,10,FALSE,MRD,
NBIN4R0712,35,LD,Centropyge vroliki,6,1,FALSE,MRD,
NBIN4R0712,35,LD,Pomacentrus amboinensis,6,5,FALSE,MRD,
NBIN4R0712,35,LD,Pomacentrus amboinensis,4,10,FALSE,MRD,
NBIN4R0712,35,LD,Pomacentrus coelestis,5,10,FALSE,MRD,
NBIN4R0712,35,LD,Pomacentrus coelestis,4,20,FALSE,MRD,
NBIN4R0712,35,LD,Pseudanthias huchti,10,10,FALSE,MRD,
NBIN4R0712,35,LD,Pseudanthias huchti,7,25,FALSE,MRD,
NBIN4R0712,35,LD,Dascyllus aruanus,5,15,FALSE,MRD,
NBIN4R0712,35,LD,Ctenochaetus striatus,18,1,FALSE,MRD,
NBIN4R0712,35,LD,Coris gaimard,7,1,FALSE,MRD,
NBIN4R0712,30,LD,Pomacentrus coelestis,5,50,FALSE,MRD,
NBIN4R0712,30,LD,Pomacentrus coelestis,4,25,FALSE,MRD,
NBIN4R0712,30,LD,Dascyllus aruanus,6,2,FALSE,MRD,
NBIN4R0712,30,LD,Dascyllus aruanus,4,8,FALSE,MRD,
NBIN4R0712,30,LD,Pomacentrus amboinensis,6,5,FALSE,MRD,
NBIN4R0712,30,LD,Pomacentrus amboinensis,4,10,FALSE,MRD,
NBIN4R0712,30,LD,Chromis lepidolepis,4,30,FALSE,MRD,
NBIN4R0712,30,LD,Oxymonacanthus longirostris,7,1,FALSE,MRD,
NBIN4R0712,30,LD,Chromis retrofasciata,3,5,FALSE,MRD,
NBIN4R0712,30,LD,Chromis retrofasciata,4,3,FALSE,MRD,
NBIN4R0712,30,RS,Coris gaimard,22,1,FALSE,MRD,
NBIN4R0712,30,RS,Ctenochaetus striatus,15,1,FALSE,MRD,
NBIN4R0712,30,RS,Pomacentrus coelestis,5,20,FALSE,MRD,
NBIN4R0712,30,RS,Pomacentrus coelestis,4,20,FALSE,MRD,
NBIN4R0712,30,RS,Pomacentrus amboinensis,6,5,FALSE,MRD,
NBIN4R0712,30,RS,Pomacentrus amboinensis,4,10,FALSE,MRD,
NBIN4R0712,30,RS,Dascyllus reticulatus,5,15,FALSE,MRD,
NBIN4R0712,30,RS,Dascyllus aruanus,5,30,FALSE,MRD,
NBIN4R0712,30,RS,Chromis lepidolepis,5,20,FALSE,MRD,
NBIN4R0712,30,RS,Coris gaimard,7,1,FALSE,MRD,
NBIN4R0712,30,RS,Scarus oviceps,12,2,FALSE,MRD,
NBIN4R0712,30,RS,Labroides dimidiatus,7,1,FALSE,MRD,
NBIN4R0712,30,RS,Centropyge vroliki,7,2,FALSE,MRD,
NBIN4R0712,25,RS,Ctenochaetus striatus,15,1,FALSE,MRD,
NBIN4R0712,25,RS,Fistularia commersonii,75,1,FALSE,MRD,
NBIN4R0712,25,RS,Fistularia commersonii,65,1,FALSE,MRD,
NBIN4R0712,25,RS,Pomacentrus brachialis,6,25,FALSE,MRD,
NBIN4R0712,25,RS,Pseudanthias huchti,10,5,FALSE,MRD,
NBIN4R0712,25,RS,Pseudanthias huchti,7,25,FALSE,MRD,
NBIN4R0712,25,RS,Dascyllus reticulatus,5,15,FALSE,MRD,
NBIN4R0712,25,RS,Dascyllus aruanus,5,20,FALSE,MRD,
NBIN4R0712,25,RS,Chaetodon baronessa,8,2,FALSE,MRD,
NBIN4R0712,25,RS,Chromis ternatensis,5,50,FALSE,MRD,
NBIN4R0712,25,RS,Pomacentrus amboinensis,6,5,FALSE,MRD,
NBIN4R0712,25,RS,Pomacentrus amboinensis,4,10,FALSE,MRD,
NBIN4R0712,25,RS,Cephalopholis argus,18,1,FALSE,MRD,
NBIN4R0712,25,LD,Centropyge vroliki,6,5,FALSE,MRD,
NBIN4R0712,25,LD,Dascyllus aruanus,5,20,FALSE,MRD,
NBIN4R0712,25,LD,Pseudanthias huchti,7,30,FALSE,MRD,
NBIN4R0712,25,LD,Pomacentrus brachialis,6,10,FALSE,MRD,
NBIN4R0712,25,LD,Dascyllus reticulatus,5,5,FALSE,MRD,
NBIN4R0712,25,LD,Chromis retrofasciata,4,10,FALSE,MRD,
NBIN4R0712,25,LD,Pomacentrus amboinensis,6,3,FALSE,MRD,
NBIN4R0712,25,LD,Pomacentrus amboinensis,4,3,FALSE,MRD,
NBIN4R0712,25,LD,Pomacentrus moluccensis,6,2,FALSE,MRD,
NBIN4R0712,25,LD,Pomacentrus moluccensis,4,4,FALSE,MRD,
NBIN4R0712,25,LD,Cirrhilabrus cyanopleura,10,2,FALSE,MRD,
NBIN4R0712,25,LD,Chromis margaritifer,5,1,FALSE,MRD,
NBIN4R0712,25,LD,Chromis ternatensis,5,20,FALSE,MRD,
NBIN4R0712,20,LD,Pseudanthias huchti,9,10,FALSE,MRD,
NBIN4R0712,20,LD,Pseudanthias huchti,6,20,FALSE,MRD,
NBIN4R0712,20,LD,Pomacentrus brachialis,6,8,FALSE,MRD,
NBIN4R0712,20,LD,Chromis ternatensis,5,30,FALSE,MRD,
NBIN4R0712,20,LD,Chromis atripectoralis,5,40,FALSE,MRD,
NBIN4R0712,20,LD,Pseudanthias tuka,7,30,FALSE,MRD,
NBIN4R0712,20,LD,Halichoeres melanurus,10,1,FALSE,MRD,
NBIN4R0712,20,LD,Cephalopholis microprion,15,1,FALSE,MRD,
NBIN4R0712,20,LD,Cephalopholis microprion,12,1,FALSE,MRD,
NBIN4R0712,20,LD,Chromis amboinensis,5,10,FALSE,MRD,
NBIN4R0712,20,LD,Pomacentrus moluccensis,5,10,FALSE,MRD,
NBIN4R0712,20,LD,Balistapus undulatus,12,1,FALSE,MRD,
NBIN4R0712,20,LD,Ctenochaetus striatus,12,1,FALSE,MRD,
NBIN4R0712,20,LD,Chromis margaritifer,5,1,FALSE,MRD,
NBIN4R0712,20,LD,Coris gaimard,7,1,FALSE,MRD,
NBIN4R0712,20,RS,Pseudanthias huchti,10,8,FALSE,MRD,
NBIN4R0712,20,RS,Pseudanthias huchti,6,20,FALSE,MRD,
NBIN4R0712,20,RS,Chromis ternatensis,6,30,FALSE,MRD,
NBIN4R0712,20,RS,Pomacentrus brachialis,6,25,FALSE,MRD,
NBIN4R0712,20,RS,Pomacentrus lepidogenys,6,2,FALSE,MRD,
NBIN4R0712,20,RS,Dascyllus reticulatus,5,10,FALSE,MRD,
NBIN4R0712,20,RS,Pomacentrus amboinensis,6,5,FALSE,MRD,
NBIN4R0712,20,RS,Pomacentrus amboinensis,4,10,FALSE,MRD,
NBIN4R0712,20,RS,Pomacentrus moluccensis,5,2,FALSE,MRD,
NBIN4R0712,20,RS,Pomacentrus moluccensis,4,5,FALSE,MRD,
NBIN4R0712,20,RS,Centropyge vroliki,7,2,FALSE,MRD,
NBIN4R0712,20,RS,Thalassoma lunare,10,1,FALSE,MRD,
NBIN4R0712,20,RS,Chromis atripectoralis,6,20,FALSE,MRD,
NBIN4R0712,20,RS,Pseudanthias tuka,7,10,FALSE,MRD,
NBIN4R0712,20,RS,Chromis margaritifer,5,2,FALSE,MRD,
NBIN4R0712,20,RS,Plectroglyphidodon lacrymatus,7,1,FALSE,MRD,
NBIN4R0712,20,RS,Ctenochaetus striatus,12,1,FALSE,MRD,
NBIN4R0712,15,RS,Pseudanthias tuka,8,25,FALSE,MRD,
NBIN4R0712,15,RS,Chromis ternatensis,6,25,FALSE,MRD,
NBIN4R0712,15,RS,Pomacentrus moluccensis,6,10,FALSE,MRD,
NBIN4R0712,15,RS,Pomacentrus moluccensis,4,20,FALSE,MRD,
NBIN4R0712,15,RS,Chromis amboinensis,6,8,FALSE,MRD,
NBIN4R0712,15,RS,Balistapus undulatus,10,1,FALSE,MRD,
NBIN4R0712,15,RS,Pseudanthias huchti,9,5,FALSE,MRD,
NBIN4R0712,15,RS,Labroides dimidiatus,7,1,FALSE,MRD,
NBIN4R0712,15,RS,Ctenochaetus striatus,12,1,FALSE,MRD,
NBIN4R0712,15,RS,Chromis atripectoralis,6,10,FALSE,MRD,
NBIN4R0712,15,RS,Neoglyphidodon nigroris,12,1,FALSE,MRD,
NBIN4R0712,15,RS,Amblyglyphidodon leucogaster,10,1,FALSE,MRD,
NBIN4R0712,15,RS,Cephalopholis microprion,10,1,FALSE,MRD,
NBIN4R0712,15,LD,Pseudanthias tuka,8,25,FALSE,MRD,
NBIN4R0712,15,LD,Pseudanthias tuka,6,10,FALSE,MRD,
NBIN4R0712,15,LD,Chromis ternatensis,6,50,FALSE,MRD,
NBIN4R0712,15,LD,Pseudanthias huchti,9,5,FALSE,MRD,
NBIN4R0712,15,LD,Neoglyphidodon nigroris,8,1,FALSE,MRD,
NBIN4R0712,15,LD,Balistapus undulatus,10,1,FALSE,MRD,
NBIN4R0712,15,LD,Zebrasoma scopas,10,1,FALSE,MRD,
NBIN4R0712,15,LD,Chlorurus sordidus,18,1,FALSE,MRD,
NBIN4R0712,15,LD,Labrichthys unilineatus,10,1,FALSE,MRD,
NBIN4R0712,15,LD,Chromis amboinensis,6,10,FALSE,MRD,
NBIN4R0712,15,LD,Pomacentrus amboinensis,5,6,FALSE,MRD,
NBIN4R0712,15,LD,Pomacentrus amboinensis,4,10,FALSE,MRD,
NBIN4R0712,15,LD,Centropyge vroliki,7,1,FALSE,MRD,
NBIN4R0712,15,LD,Thalassoma lunare,9,2,FALSE,MRD,
NBIN4R0712,10,LD,Bodianus mesothorax,12,1,FALSE,MRD,
NBIN4R0712,10,LD,Caesio caerulaurea,20,1,FALSE,MRD,
NBIN4R0712,10,LD,Heniochus varius,7,1,FALSE,MRD,
NBIN4R0712,10,LD,Pseudanthias tuka,8,5,FALSE,MRD,
NBIN4R0712,10,LD,Pseudanthias tuka,6,20,FALSE,MRD,
NBIN4R0712,10,LD,Chromis ternatensis,6,20,FALSE,MRD,
NBIN4R0712,10,LD,Chromis ternatensis,4,20,FALSE,MRD,
NBIN4R0712,10,LD,Pomacentrus moluccensis,6,10,FALSE,MRD,
NBIN4R0712,10,LD,Pomacentrus moluccensis,4,25,FALSE,MRD,
NBIN4R0712,10,LD,Chromis retrofasciata,4,10,FALSE,MRD,
NBIN4R0712,10,LD,Pseudanthias huchti,9,2,FALSE,MRD,
NBIN4R0712,10,LD,Chromis amboinensis,6,10,FALSE,MRD,
NBIN4R0712,10,LD,Chromis amboinensis,4,25,FALSE,MRD,
NBIN4R0712,10,LD,Ctenochaetus striatus,12,1,FALSE,MRD,
NBIN4R0712,10,RS,Pseudanthias tuka,10,5,FALSE,MRD,
NBIN4R0712,10,RS,Pseudanthias tuka,7,20,FALSE,MRD,
NBIN4R0712,10,RS,Pomacentrus moluccensis,6,10,FALSE,MRD,
NBIN4R0712,10,RS,Pomacentrus moluccensis,4,30,FALSE,MRD,
NBIN4R0712,10,RS,Chromis ternatensis,6,25,FALSE,MRD,
NBIN4R0712,10,RS,Cheilodipterus quinquelineatus,9,1,FALSE,MRD,
NBIN4R0712,10,RS,Neoglyphidodon nigroris,11,1,FALSE,MRD,
NBIN4R0712,10,RS,Chromis amboinensis,6,10,FALSE,MRD,
NBIN4R0712,10,RS,Chromis amboinensis,4,10,FALSE,MRD,
NBIN4R0712,10,RS,Plectroglyphidodon lacrymatus,7,1,FALSE,MRD,
NBIN4R0712,10,RS,Amblyglyphidodon leucogaster,12,1,FALSE,MRD,
NBIN4R0712,10,RS,Balistapus undulatus,15,1,FALSE,MRD,
NBIN4R0712,5,RS,Pseudanthias tuka,10,15,FALSE,MRD,
NBIN4R0712,5,RS,Pseudanthias tuka,7,25,FALSE,MRD,
NBIN4R0712,5,RS,Pomacentrus moluccensis,6,10,FALSE,MRD,
NBIN4R0712,5,RS,Pomacentrus moluccensis,4,20,FALSE,MRD,
NBIN4R0712,5,RS,Chromis atripectoralis,6,20,FALSE,MRD,
NBIN4R0712,5,RS,Chromis ternatensis,6,25,FALSE,MRD,
NBIN4R0712,5,RS,Chromis ternatensis,4,10,FALSE,MRD,
NBIN4R0712,5,RS,Balistapus undulatus,15,1,FALSE,MRD,
NBIN4R0712,5,RS,Plectroglyphidodon lacrymatus,7,2,FALSE,MRD,
NBIN4R0712,5,LD,Pseudanthias tuka,7,25,FALSE,MRD,
NBIN4R0712,5,LD,Pseudanthias tuka,10,15,FALSE,MRD,
NBIN4R0712,5,LD,Pomacentrus moluccensis,6,10,FALSE,MRD,
NBIN4R0712,5,LD,Pomacentrus moluccensis,4,20,FALSE,MRD,
NBIN4R0712,5,LD,Saurida gracilis,15,1,FALSE,MRD,
NBIN4R0712,5,LD,Thalassoma lunare,10,1,FALSE,MRD,
NBIN4R0712,5,LD,Chromis ternatensis,6,25,FALSE,MRD,
NBIN4R0712,5,LD,Chromis amboinensis,6,20,FALSE,MRD,
NBIN4R0712,5,LD,Ctenochaetus binotatus,12,1,FALSE,MRD,
NBIN4R0712,5,LD,Labroides dimidiatus,7,1,FALSE,MRD,
NBIN4R0712,5,LD,Amblyglyphidodon leucogaster,12,1,FALSE,MRD,
NBIN4R0712,0,B,Chromis amboinensis,3,5,TRUE,MRD,
NBIN4R0712,0,B,Pomacentrus brachialis,3,6,TRUE,MRD,
NBIN4R0712,5,B,Pseudanthias tuka,3,10,TRUE,MRD,
NBIN4R0712,5,B,Chromis ternatensis,1,75,TRUE,MRD,
NBIN4R0712,10,B,Chromis ternatensis,1,30,TRUE,MRD,
NBIN4R0712,10,B,Chromis ternatensis,2,20,TRUE,MRD,
NBIN4R0712,10,B,Chromis retrofasciata,2,18,TRUE,MRD,
NBIN4R0712,10,B,Pomacentrus moluccensis,3,2,TRUE,MRD,
NBIN4R0712,15,B,Ctenochaetus tominiensis,4,1,TRUE,MRD,
NBIN4R0712,15,B,Chrysiptera talboti,2,2,TRUE,MRD,
NBIN4R0712,15,B,Pomacentrus brachialis,2,10,TRUE,MRD,
NBIN4R0712,15,B,Juvenile,1,1,TRUE,MRD,
NBIN4R0712,20,B,Chromis ternatensis,3,10,TRUE,MRD,
NBIN4R0712,20,B,Halichoeres sp.,2,1,TRUE,MRD,
NBIN4R0712,25,B,Pomacentrus amboinensis,3,1,TRUE,MRD,
NBIN4R0712,25,B,Dascyllus aruanus,1,4,TRUE,MRD,
NBIN4R0712,30,B,Pomacentrus amboinensis,2,2,TRUE,MRD,
NBIN4R0712,30,B,Cirrhilabrus cyanopleura,2,2,TRUE,MRD,
NBIN4R0712,35,B,Pomacentrus amboinensis,3,3,TRUE,MRD,
NBIN4R0712,35,B,Cirrhilabrus cyanopleura,2,5,TRUE,MRD,
NBIN4R0712,35,B,Dascyllus aruanus,2,4,TRUE,MRD,
NBIN4R0712,40,B,Dascyllus aruanus,1,2,TRUE,MRD,
NBIN4R0712,40,B,Dascyllus aruanus,3,5,TRUE,MRD,
NBIN4R0712,40,B,Thalassoma lunare,2,1,TRUE,MRD,
NBIN4R0712,40,B,Pomacentrus amboinensis,2,4,TRUE,MRD,
NBIN4R0712,45,B,Pomacentrus amboinensis,2,5,TRUE,MRD,
NBIN4R0712,45,B,Pomacentrus amboinensis,3,4,TRUE,MRD,
NBIN2R0712,50,LD,Pygoplites diacanthus,18,1,FALSE,MRD,
NBIN2R0712,50,LD,Chaetodon baronessa,10,1,FALSE,MRD,
NBIN2R0712,50,LD,Balistapus undulatus,15,1,FALSE,MRD,
NBIN2R0712,50,LD,Zebrasoma scopas,12,1,FALSE,MRD,
NBIN2R0712,50,LD,Caesio caerulaurea,18,10,FALSE,MRD,
NBIN2R0712,50,LD,Chaetodon rafflesi,10,1,FALSE,MRD,
NBIN2R0712,50,LD,Chromis analis,8,20,FALSE,MRD,
NBIN2R0712,50,LD,Centropyge vroliki,8,2,FALSE,MRD,
NBIN2R0712,50,LD,Ctenochaetus striatus,10,1,FALSE,MRD,
NBIN2R0712,50,LD,Chromis amboinensis,6,25,FALSE,MRD,
NBIN2R0712,50,LD,Chromis amboinensis,4,20,FALSE,MRD,
NBIN2R0712,50,LD,Pomacentrus moluccensis,5,1,FALSE,MRD,
NBIN2R0712,50,LD,Ctenochaetus tominiensis,12,1,FALSE,MRD,
NBIN2R0712,50,LD,Chaetodon lunulatus,12,2,FALSE,MRD,
NBIN2R0712,50,LD,Chromis retrofasciata,4,30,FALSE,MRD,
NBIN2R0712,50,LD,Chrysiptera talboti,4,10,FALSE,MRD,
NBIN2R0712,50,LD,Chromis ternatensis,6,25,FALSE,MRD,
NBIN2R0712,50,LD,Labroides dimidiatus,6,1,FALSE,MRD,
NBIN2R0712,50,LD,Meiacanthus atrodorsalis,6,1,FALSE,MRD,
NBIN2R0712,50,LD,Amblyglyphidodon leucogaster,12,2,FALSE,MRD,
NBIN2R0712,50,LD,Pomacentrus stigma,8,2,FALSE,MRD,
NBIN2R0712,50,LD,Thalassoma lunare,10,1,FALSE,MRD,
NBIN2R0712,50,RS,Amphiprion clarkii,8,1,FALSE,MRD,
NBIN2R0712,50,RS,Thalassoma lunare,10,1,FALSE,MRD,
NBIN2R0712,50,RS,Dascyllus reticulatus,6,2,FALSE,MRD,
NBIN2R0712,50,RS,Balistapus undulatus,10,1,FALSE,MRD,
NBIN2R0712,50,RS,Pomacentrus moluccensis,4,6,FALSE,MRD,
NBIN2R0712,50,RS,Chromis amboinensis,6,15,FALSE,MRD,
NBIN2R0712,50,RS,Chromis amboinensis,4,10,FALSE,MRD,
NBIN2R0712,50,RS,Chromis retrofasciata,4,30,FALSE,MRD,
NBIN2R0712,50,RS,Chrysiptera talboti,4,10,FALSE,MRD,
NBIN2R0712,50,RS,Bodianus mesothorax,12,1,FALSE,MRD,
NBIN2R0712,45,RS,Labroides dimidiatus,8,1,FALSE,MRD,
NBIN2R0712,45,RS,Pomacentrus brachialis,6,5,FALSE,MRD,
NBIN2R0712,45,RS,Pomacentrus brachialis,4,5,FALSE,MRD,
NBIN2R0712,45,RS,Ctenochaetus striatus,12,2,FALSE,MRD,
NBIN2R0712,45,RS,Amblyglyphidodon curacao,8,1,FALSE,MRD,
NBIN2R0712,45,RS,Balistapus undulatus,10,1,FALSE,MRD,
NBIN2R0712,45,RS,Chromis retrofasciata,4,15,FALSE,MRD,
NBIN2R0712,45,RS,Chromis amboinensis,6,15,FALSE,MRD,
NBIN2R0712,45,RS,Chromis amboinensis,4,10,FALSE,MRD,
NBIN2R0712,45,RS,Pomacentrus moluccensis,6,3,FALSE,MRD,
NBIN2R0712,45,RS,Pomacentrus moluccensis,4,5,FALSE,MRD,
NBIN2R0712,45,RS,Chrysiptera rollandi,4,2,FALSE,MRD,
NBIN2R0712,45,RS,Scarus dimidiatus,12,1,FALSE,MRD,
NBIN2R0712,45,RS,Chaetodon baronessa,10,1,FALSE,MRD,
NBIN2R0712,45,RS,Cephalopholis microprion,12,1,FALSE,MRD,
NBIN2R0712,45,LD,Amblyglyphidodon leucogaster,12,3,FALSE,MRD,
NBIN2R0712,45,LD,Neoglyphidodon nigroris,12,1,FALSE,MRD,
NBIN2R0712,45,LD,Neoglyphidodon nigroris,10,1,FALSE,MRD,
NBIN2R0712,45,LD,Balistapus undulatus,12,1,FALSE,MRD,
NBIN2R0712,45,LD,Caesio teres,20,2,FALSE,MRD,
NBIN2R0712,45,LD,Scarus oviceps,20,1,FALSE,MRD,
NBIN2R0712,45,LD,Hemitaurichthys polylepis,13,1,FALSE,MRD,
NBIN2R0712,45,LD,Pomacentrus stigma,10,1,FALSE,MRD,
NBIN2R0712,45,LD,Chromis analis,10,5,FALSE,MRD,
NBIN2R0712,45,LD,Chromis amboinensis,6,25,FALSE,MRD,
NBIN2R0712,45,LD,Chromis amboinensis,4,25,FALSE,MRD,
NBIN2R0712,45,LD,Chromis retrofasciata,4,50,FALSE,MRD,
NBIN2R0712,45,LD,Pomacentrus moluccensis,5,6,FALSE,MRD,
NBIN2R0712,45,LD,Pomacentrus moluccensis,4,10,FALSE,MRD,
NBIN2R0712,45,LD,Ctenochaetus striatus,10,1,FALSE,MRD,
NBIN2R0712,45,LD,Chrysiptera rollandi,4,10,FALSE,MRD,
NBIN2R0712,45,LD,Chaetodon baronessa,12,1,FALSE,MRD,
NBIN2R0712,40,LD,Cephalopholis microprion,12,1,FALSE,MRD,
NBIN2R0712,40,LD,Ctenochaetus striatus,15,1,FALSE,MRD,
NBIN2R0712,40,LD,Sphyraena flavicauda,40,10,FALSE,MRD,
NBIN2R0712,40,LD,Dascyllus reticulatus,6,3,FALSE,MRD,
NBIN2R0712,40,LD,Thalassoma lunare,10,1,FALSE,MRD,
NBIN2R0712,40,LD,Siganus virgatus,18,2,FALSE,MRD,
NBIN2R0712,40,LD,Balistapus undulatus,10,2,FALSE,MRD,
NBIN2R0712,40,LD,Pomacentrus brachialis,6,8,FALSE,MRD,
NBIN2R0712,40,LD,Chromis amboinensis,6,20,FALSE,MRD,
NBIN2R0712,40,LD,Chromis amboinensis,4,10,FALSE,MRD,
NBIN2R0712,40,LD,Chromis retrofasciata,4,30,FALSE,MRD,
NBIN2R0712,40,LD,Labrichthys unilineatus,10,1,FALSE,MRD,
NBIN2R0712,40,LD,Plagiotremus rhinorhynchos,6,1,FALSE,MRD,
NBIN2R0712,40,LD,Pomacentrus vaiuli,5,1,FALSE,MRD,
NBIN2R0712,40,RS,Amblyglyphidodon curacao,8,7,FALSE,MRD,
NBIN2R0712,40,RS,Bodianus mesothorax,12,1,FALSE,MRD,
NBIN2R0712,40,RS,Pomacentrus brachialis,6,10,FALSE,MRD,
NBIN2R0712,40,RS,Pygoplites diacanthus,15,1,FALSE,MRD,
NBIN2R0712,40,RS,Acanthurus pyroferus,15,1,FALSE,MRD,
NBIN2R0712,40,RS,Zebrasoma scopas,12,2,FALSE,MRD,
NBIN2R0712,40,RS,Cheilinus fasciatus,15,1,FALSE,MRD,
NBIN2R0712,40,RS,Scarus sp. (gray),12,1,FALSE,MRD,
NBIN2R0712,40,RS,Centropyge vroliki,8,1,FALSE,MRD,
NBIN2R0712,40,RS,Ctenochaetus striatus,12,2,FALSE,MRD,
