Year,Month,Length,Length Type,Sex,Special,MPA,Fishery Dependent
1999,November,23.5,Total Length(CM),Female,-999,0,1
1999,November,23.5,Total Length(CM),Female,-999,0,1
1999,September,23.5,Total Length(CM),Female,-999,0,1
1999,October,23.5,Total Length(CM),Female,-999,0,1
1999,October,23.5,Total Length(CM),Female,-999,0,1
1999,October,23.5,Total Length(CM),Female,-999,0,1
1999,December,23.5,Total Length(CM),Female,-999,0,1
1999,December,23.5,Total Length(CM),Female,-999,0,1
2000,December,23.5,Total Length(CM),Female,-999,0,1
2009,October,23.5,Total Length(CM),Female,-999,0,1
1999,September,23.6,Total Length(CM),Female,-999,0,1
2000,December,23.6,Total Length(CM),Female,-999,0,1
1999,September,23.7,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1999,October,23.8,Total Length(CM),Female,-999,0,1
1998,November,23.9,Total Length(CM),Female,-999,0,1
1999,September,23.9,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
1999,October,24,Total Length(CM),Female,-999,0,1
1999,December,24,Total Length(CM),Female,-999,0,1
1999,December,24,Total Length(CM),Female,-999,0,1
2000,December,24,Total Length(CM),Female,-999,0,1
2000,December,24,Total Length(CM),Female,-999,0,1
2000,December,24,Total Length(CM),Female,-999,0,1
2000,December,24,Total Length(CM),Female,-999,0,1
2000,December,24,Total Length(CM),Female,-999,0,1
2005,October,24,Total Length(CM),Female,-999,0,1
2005,October,24,Total Length(CM),Female,-999,0,1
2005,November,24,Total Length(CM),Female,-999,0,1
1999,October,24.1,Total Length(CM),Female,-999,0,1
1999,October,24.2,Total Length(CM),Female,-999,0,1
2000,December,24.2,Total Length(CM),Female,-999,0,1
2000,December,24.2,Total Length(CM),Female,-999,0,1
2005,October,24.2,Total Length(CM),Female,-999,0,1
2000,December,24.3,Total Length(CM),Female,-999,0,1
1998,December,24.5,Total Length(CM),Female,-999,0,1
2000,December,24.5,Total Length(CM),Female,-999,0,1
2000,December,24.5,Total Length(CM),Female,-999,0,1
2005,October,24.6,Total Length(CM),Female,-999,0,1
2005,November,24.6,Total Length(CM),Female,-999,0,1
1999,December,25,Total Length(CM),Female,-999,0,1
1999,December,25,Total Length(CM),Female,-999,0,1
1999,October,25,Total Length(CM),Female,-999,0,1
2000,December,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,October,25.2,Total Length(CM),Female,-999,0,1
2005,November,25.2,Total Length(CM),Female,-999,0,1
1999,October,25.4,Total Length(CM),Female,-999,0,1
2006,January,25.6,Total Length(CM),Female,-999,0,1
2010,November,25.8,Total Length(CM),Female,-999,0,1
2010,November,26.5,Total Length(CM),Female,-999,0,1
2000,December,27,Total Length(CM),Female,-999,0,1
1997,August,27.7,Total Length(CM),Female,-999,0,1
2010,November,28,Total Length(CM),Female,-999,0,1
1999,September,29.4,Total Length(CM),Female,-999,0,1
1999,November,34.8,Total Length(CM),Female,-999,0,1
1999,September,23,Total Length(CM),Female,-999,0,1
1997,October,23.2,Total Length(CM),Female,-999,0,1
1999,September,23.2,Total Length(CM),Female,-999,0,1
1999,September,23.3,Total Length(CM),Female,-999,0,1
1999,September,23.5,Total Length(CM),Female,-999,0,1
1999,September,23.6,Total Length(CM),Female,-999,0,1
1999,September,23.6,Total Length(CM),Female,-999,0,1
1999,September,23.6,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1998,November,23.9,Total Length(CM),Female,-999,0,1
1997,September,24,Total Length(CM),Female,-999,0,1
1998,July,24.0,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
2000,December,24,Total Length(CM),Female,-999,0,1
2000,December,24,Total Length(CM),Female,-999,0,1
2000,December,24.3,Total Length(CM),Female,-999,0,1
2000,December,24.5,Total Length(CM),Female,-999,0,1
2000,December,24.6,Total Length(CM),Female,-999,0,1
1997,October,24.9,Total Length(CM),Female,-999,0,1
1999,October,24.9,Total Length(CM),Female,-999,0,1
1999,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
1999,September,25.2,Total Length(CM),Female,-999,0,1
2005,September,25.2,Total Length(CM),Female,-999,0,1
1999,October,26,Total Length(CM),Female,-999,0,1
2006,January,26,Total Length(CM),Female,-999,0,1
1997,October,22.4,Total Length(CM),Female,-999,0,1
1999,October,23,Total Length(CM),Female,-999,0,1
1999,September,23,Total Length(CM),Female,-999,0,1
1999,September,23.2,Total Length(CM),Female,-999,0,1
1999,September,23.3,Total Length(CM),Female,-999,0,1
2000,December,23.5,Total Length(CM),Female,-999,0,1
1999,September,23.7,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1999,September,23.9,Total Length(CM),Female,-999,0,1
1997,August,24,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
1998,November,24.3,Total Length(CM),Female,-999,0,1
1999,September,24.3,Total Length(CM),Female,-999,0,1
1998,November,24.6,Total Length(CM),Female,-999,0,1
1999,October,24.8,Total Length(CM),Female,-999,0,1
1999,September,25,Total Length(CM),Female,-999,0,1
1999,October,25,Total Length(CM),Female,-999,0,1
1999,October,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,October,25.5,Total Length(CM),Female,-999,0,1
1998,August,23.0,Total Length(CM),Female,-999,0,1
1999,September,23.3,Total Length(CM),Female,-999,0,1
1999,September,23.4,Total Length(CM),Female,-999,0,1
1999,September,23.4,Total Length(CM),Female,-999,0,1
1999,September,23.5,Total Length(CM),Female,-999,0,1
1999,September,23.5,Total Length(CM),Female,-999,0,1
1999,October,23.5,Total Length(CM),Female,-999,0,1
1997,September,23.7,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1999,September,23.9,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
2000,December,24,Total Length(CM),Female,-999,0,1
1999,September,24.1,Total Length(CM),Female,-999,0,1
1999,September,24.2,Total Length(CM),Female,-999,0,1
1998,November,24.3,Total Length(CM),Female,-999,0,1
1999,September,24.4,Total Length(CM),Female,-999,0,1
1998,December,24.5,Total Length(CM),Female,-999,0,1
1999,October,24.5,Total Length(CM),Female,-999,0,1
1999,September,24.5,Total Length(CM),Female,-999,0,1
2000,December,24.5,Total Length(CM),Female,-999,0,1
1998,August,24.6,Total Length(CM),Female,-999,0,1
1999,October,24.6,Total Length(CM),Female,-999,0,1
2000,December,25,Total Length(CM),Female,-999,0,1
2000,December,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2006,January,25,Total Length(CM),Female,-999,0,1
1998,December,25.5,Total Length(CM),Female,-999,0,1
2010,October,26.5,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1999,September,23.9,Total Length(CM),Female,-999,0,1
1997,December,24,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
1999,September,24.1,Total Length(CM),Female,-999,0,1
1999,September,24.1,Total Length(CM),Female,-999,0,1
1999,October,24.1,Total Length(CM),Female,-999,0,1
1999,September,24.2,Total Length(CM),Female,-999,0,1
1999,October,24.3,Total Length(CM),Female,-999,0,1
1997,October,24.4,Total Length(CM),Female,-999,0,1
1997,August,24.6,Total Length(CM),Female,-999,0,1
1999,September,24.6,Total Length(CM),Female,-999,0,1
1999,September,24.7,Total Length(CM),Female,-999,0,1
1997,December,25,Total Length(CM),Female,-999,0,1
2000,December,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
2005,December,25,Total Length(CM),Female,-999,0,1
1997,September,25.1,Total Length(CM),Female,-999,0,1
1997,October,25.8,Total Length(CM),Female,-999,0,1
1999,October,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
1999,September,23.5,Total Length(CM),Female,-999,0,1
1999,September,23.6,Total Length(CM),Female,-999,0,1
1999,October,23.6,Total Length(CM),Female,-999,0,1
1999,September,23.8,Total Length(CM),Female,-999,0,1
1999,October,23.8,Total Length(CM),Female,-999,0,1
1999,September,23.9,Total Length(CM),Female,-999,0,1
1997,December,24,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
1999,September,24,Total Length(CM),Female,-999,0,1
2005,October,24,Total Length(CM),Female,-999,0,1
2005,October,24,Total Length(CM),Female,-999,0,1
2005,October,24,Total Length(CM),Female,-999,0,1
1999,September,24.1,Total Length(CM),Female,-999,0,1
1999,September,24.1,Total Length(CM),Female,-999,0,1
1999,September,24.1,Total Length(CM),Female,-999,0,1
1999,September,24.1,Total Length(CM),Female,-999,0,1
1999,October,24.1,Total Length(CM),Female,-999,0,1
1999,October,24.1,Total Length(CM),Female,-999,0,1
1997,September,24.2,Total Length(CM),Female,-999,0,1
1999,September,24.2,Total Length(CM),Female,-999,0,1
1999,September,24.2,Total Length(CM),Female,-999,0,1
1999,October,24.2,Total Length(CM),Female,-999,0,1
1999,October,24.2,Total Length(CM),Female,-999,0,1
1999,September,24.3,Total Length(CM),Female,-999,0,1
1999,September,24.3,Total Length(CM),Female,-999,0,1
1999,October,24.3,Total Length(CM),Female,-999,0,1
1999,September,24.4,Total Length(CM),Female,-999,0,1
1999,September,24.4,Total Length(CM),Female,-999,0,1
1997,September,24.5,Total Length(CM),Female,-999,0,1
1999,September,24.5,Total Length(CM),Female,-999,0,1
1999,September,24.5,Total Length(CM),Female,-999,0,1
1999,October,24.5,Total Length(CM),Female,-999,0,1
1999,September,24.5,Total Length(CM),Female,-999,0,1
1999,September,24.5,Total Length(CM),Female,-999,0,1
1999,October,24.5,Total Length(CM),Female,-999,0,1
2000,December,24.5,Total Length(CM),Female,-999,0,1
2005,October,24.5,Total Length(CM),Female,-999,0,1
2005,October,24.5,Total Length(CM),Female,-999,0,1
2005,October,24.5,Total Length(CM),Female,-999,0,1
2005,October,24.5,Total Length(CM),Female,-999,0,1
2005,December,24.5,Total Length(CM),Female,-999,0,1
2009,December,24.5,Total Length(CM),Female,-999,0,1
2000,December,24.6,Total Length(CM),Female,-999,0,1
2000,December,24.6,Total Length(CM),Female,-999,0,1
2005,October,24.6,Total Length(CM),Female,-999,0,1
2005,October,24.6,Total Length(CM),Female,-999,0,1
2005,November,24.6,Total Length(CM),Female,-999,0,1
1997,September,24.7,Total Length(CM),Female,-999,0,1
1998,July,24.7,Total Length(CM),Female,-999,0,1
1999,October,24.7,Total Length(CM),Female,-999,0,1
1997,October,24.8,Total Length(CM),Female,-999,0,1
1999,December,24.8,Total Length(CM),Female,-999,0,1
1999,December,24.8,Total Length(CM),Female,-999,0,1
1999,September,24.8,Total Length(CM),Female,-999,0,1
2000,December,24.9,Total Length(CM),Female,-999,0,1
1999,October,25,Total Length(CM),Female,-999,0,1
1999,October,25,Total Length(CM),Female,-999,0,1
1999,September,25,Total Length(CM),Female,-999,0,1
1999,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,October,25,Total Length(CM),Female,-999,0,1
2005,November,25,Total Length(CM),Female,-999,0,1
2009,October,25,Total Length(CM),Female,-999,0,1
1999,December,25.2,Total Length(CM),Female,-999,0,1
2005,November,25.3,Total Length(CM),Female,-999,0,1
1999,October,25.4,Total Length(CM),Female,-999,0,1
1999,September,25.4,Total Length(CM),Female,-999,0,1
1999,October,25.4,Total Length(CM),Female,-999,0,1
2005,December,25.4,Total Length(CM),Female,-999,0,1
2006,January,25.4,Total Length(CM),Female,-999,0,1
1999,October,25.5,Total Length(CM),Female,-999,0,1
2010,October,25.5,Total Length(CM),Female,-999,0,1
2005,November,25.6,Total Length(CM),Female,-999,0,1
2005,October,25.7,Total Length(CM),Female,-999,0,1
2005,November,25.7,Total Length(CM),Female,-999,0,1
1999,October,26,Total Length(CM),Female,-999,0,1
1999,December,26,Total Length(CM),Female,-999,0,1
1999,December,26,Total Length(CM),Female,-999,0,1
1999,December,26,Total Length(CM),Female,-999,0,1
1999,December,26,Total Length(CM),Female,-999,0,1
1999,October,26,Total Length(CM),Female,-999,0,1
2005,October,26,Total Length(CM),Female,-999,0,1
2005,October,26,Total Length(CM),Female,-999,0,1
2005,October,26,Total Length(CM),Female,-999,0,1
2005,November,26,Total Length(CM),Female,-999,0,1
2005,November,26,Total Length(CM),Female,-999,0,1
2005,November,26,Total Length(CM),Female,-999,0,1
2005,September,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,November,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2006,January,26,Total Length(CM),Female,-999,0,1
2006,January,26,Total Length(CM),Female,-999,0,1
2006,January,26,Total Length(CM),Female,-999,0,1
2006,January,26,Total Length(CM),Female,-999,0,1
2006,January,26,Total Length(CM),Female,-999,0,1
2006,January,26,Total Length(CM),Female,-999,0,1
2006,January,26,Total Length(CM),Female,-999,0,1
2006,January,26,Total Length(CM),Female,-999,0,1
2006,January,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2005,December,26,Total Length(CM),Female,-999,0,1
2010,November,26,Total Length(CM),Female,-999,0,1
2010,November,26,Total Length(CM),Female,-999,0,1
2010,November,26,Total Length(CM),Female,-999,0,1
2010,November,26,Total Length(CM),Female,-999,0,1
2010,November,26,Total Length(CM),Female,-999,0,1
2010,November,26,Total Length(CM),Female,-999,0,1
2010,November,26,Total Length(CM),Female,-999,0,1
2005,December,26.2,Total Length(CM),Female,-999,0,1
2006,January,26.2,Total Length(CM),Female,-999,0,1
2005,December,26.2,Total Length(CM),Female,-999,0,1
2005,December,26.3,Total Length(CM),Female,-999,0,1
2005,December,26.3,Total Length(CM),Female,-999,0,1
2005,November,26.4,Total Length(CM),Female,-999,0,1
2005,December,26.4,Total Length(CM),Female,-999,0,1
2006,January,26.4,Total Length(CM),Female,-999,0,1
2005,October,26.5,Total Length(CM),Female,-999,0,1
2005,November,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2005,December,26.5,Total Length(CM),Female,-999,0,1
2000,December,26.6,Total Length(CM),Female,-999,0,1
2005,November,26.8,Total Length(CM),Female,-999,0,1
2006,January,26.8,Total Length(CM),Female,-999,0,1
1999,October,27,Total Length(CM),Female,-999,0,1
2005,December,27,Total Length(CM),Female,-999,0,1
2006,September,27,Total Length(CM),Female,-999,0,1
2010,November,27,Total Length(CM),Female,-999,0,1
2010,November,27,Total Length(CM),Female,-999,0,1
2010,December,27,Total Length(CM),Female,-999,0,1
2010,December,27,Total Length(CM),Female,-999,0,1
2010,December,27,Total Length(CM),Female,-999,0,1
